@productId 10393414466  @averageScore 5  @beginRowNumber 0  @goodRate 0.922  @poorRateShow 3  @generalRateStyle 7  @poorRate 0.033  @goodRateShow 92  @generalRate 0.045  @generalRateShow 5  @goodRateStyle 138  @skuId 10393414466  @score5Count 286  @score4Count 16  @poorRateStyle 5  @goodCount 302  @poorCount 11  @score1Count 11  @score3Count 12  @commentCount 328  @showCount 44  @generalCount 15  @endRowNumber 0  @score2Count 3
@productId 10395644636  @averageScore 5  @beginRowNumber 0  @goodRate 0.963  @poorRateShow 1  @generalRateStyle 3  @poorRate 0.014  @goodRateShow 97  @generalRate 0.023  @generalRateShow 2  @goodRateStyle 145  @skuId 10395644636  @score5Count 743  @score4Count 36  @poorRateStyle 2  @goodCount 779  @poorCount 12  @score1Count 12  @score3Count 11  @commentCount 810  @showCount 128  @generalCount 19  @endRowNumber 0  @score2Count 8
@productId 10313600913  @averageScore 5  @beginRowNumber 0  @goodRate 0.988  @poorRateShow 1  @generalRateStyle 0  @poorRate 0.012  @goodRateShow 99  @generalRate 0.0  @generalRateShow 0  @goodRateStyle 148  @skuId 10313600913  @score5Count 73  @score4Count 6  @poorRateStyle 2  @goodCount 79  @poorCount 1  @score1Count 1  @score3Count 0  @commentCount 80  @showCount 9  @generalCount 0  @endRowNumber 0  @score2Count 0
@productId 10450357567  @averageScore 5  @beginRowNumber 0  @goodRate 0.986  @poorRateShow 1  @generalRateStyle 1  @poorRate 0.007  @goodRateShow 98  @generalRate 0.007  @generalRateShow 1  @goodRateStyle 148  @skuId 10450357567  @score5Count 131  @score4Count 8  @poorRateStyle 1  @goodCount 139  @poorCount 1  @score1Count 1  @score3Count 1  @commentCount 141  @showCount 59  @generalCount 1  @endRowNumber 0  @score2Count 0
@productId 2310587  @averageScore 5  @beginRowNumber 0  @goodRate 0.943  @poorRateShow 3  @generalRateStyle 4  @poorRate 0.028  @goodRateShow 94  @generalRate 0.029  @generalRateShow 3  @goodRateStyle 142  @skuId 2310587  @score5Count 1005  @score4Count 73  @poorRateStyle 4  @goodCount 1078  @poorCount 33  @score1Count 33  @score3Count 20  @commentCount 1145  @showCount 125  @generalCount 34  @endRowNumber 0  @score2Count 14
@productId 1963459890  @averageScore 5  @beginRowNumber 0  @goodRate 0.919  @poorRateShow 5  @generalRateStyle 4  @poorRate 0.054  @goodRateShow 92  @generalRate 0.027  @generalRateShow 3  @goodRateStyle 138  @skuId 1963459890  @score5Count 34  @score4Count 0  @poorRateStyle 8  @goodCount 34  @poorCount 2  @score1Count 2  @score3Count 1  @commentCount 37  @showCount 14  @generalCount 1  @endRowNumber 0  @score2Count 0
@productId 1202626888  @averageScore 5  @beginRowNumber 0  @goodRate 0.938  @poorRateShow 2  @generalRateStyle 6  @poorRate 0.023  @goodRateShow 94  @generalRate 0.039  @generalRateShow 4  @goodRateStyle 141  @skuId 1202626888  @score5Count 7985  @score4Count 542  @poorRateStyle 3  @goodCount 8527  @poorCount 211  @score1Count 211  @score3Count 255  @commentCount 9093  @showCount 994  @generalCount 355  @endRowNumber 0  @score2Count 100
@productId 2361798  @averageScore 5  @beginRowNumber 0  @goodRate 0.9  @poorRateShow 4  @generalRateStyle 9  @poorRate 0.042  @goodRateShow 90  @generalRate 0.058  @generalRateShow 6  @goodRateStyle 135  @skuId 2361798  @score5Count 20310  @score4Count 1749  @poorRateStyle 6  @goodCount 22059  @poorCount 1041  @score1Count 1041  @score3Count 985  @commentCount 24533  @showCount 2352  @generalCount 1433  @endRowNumber 0  @score2Count 448
@productId 10419961994  @averageScore 5  @beginRowNumber 0  @goodRate 0.917  @poorRateShow 4  @generalRateStyle 7  @poorRate 0.037  @goodRateShow 91  @generalRate 0.046  @generalRateShow 5  @goodRateStyle 137  @skuId 10419961994  @score5Count 297  @score4Count 17  @poorRateStyle 6  @goodCount 314  @poorCount 13  @score1Count 13  @score3Count 10  @commentCount 343  @showCount 41  @generalCount 16  @endRowNumber 0  @score2Count 6
@productId 10354023413  @averageScore 5  @beginRowNumber 0  @goodRate 0.952  @poorRateShow 2  @generalRateStyle 5  @poorRate 0.018  @goodRateShow 95  @generalRate 0.03  @generalRateShow 3  @goodRateStyle 142  @skuId 10354023413  @score5Count 586  @score4Count 33  @poorRateStyle 3  @goodCount 619  @poorCount 12  @score1Count 12  @score3Count 16  @commentCount 651  @showCount 100  @generalCount 20  @endRowNumber 0  @score2Count 4
@productId 10341836132  @averageScore 5  @beginRowNumber 0  @goodRate 0.899  @poorRateShow 6  @generalRateStyle 7  @poorRate 0.057  @goodRateShow 90  @generalRate 0.044  @generalRateShow 4  @goodRateStyle 134  @skuId 10341836132  @score5Count 678  @score4Count 42  @poorRateStyle 9  @goodCount 720  @poorCount 46  @score1Count 46  @score3Count 28  @commentCount 802  @showCount 187  @generalCount 36  @endRowNumber 0  @score2Count 8
@productId 10313517640  @averageScore 5  @beginRowNumber 0  @goodRate 0.943  @poorRateShow 3  @generalRateStyle 4  @poorRate 0.032  @goodRateShow 94  @generalRate 0.025  @generalRateShow 3  @goodRateStyle 141  @skuId 10313517640  @score5Count 696  @score4Count 20  @poorRateStyle 5  @goodCount 716  @poorCount 25  @score1Count 25  @score3Count 10  @commentCount 760  @showCount 127  @generalCount 19  @endRowNumber 0  @score2Count 9
@productId 10051208504  @averageScore 5  @beginRowNumber 0  @goodRate 0.942  @poorRateShow 3  @generalRateStyle 5  @poorRate 0.027  @goodRateShow 94  @generalRate 0.031  @generalRateShow 3  @goodRateStyle 141  @skuId 10051208504  @score5Count 1446  @score4Count 82  @poorRateStyle 4  @goodCount 1528  @poorCount 45  @score1Count 45  @score3Count 29  @commentCount 1624  @showCount 194  @generalCount 51  @endRowNumber 0  @score2Count 22
@productId 3100408  @averageScore 5  @beginRowNumber 0  @goodRate 0.9  @poorRateShow 4  @generalRateStyle 9  @poorRate 0.038  @goodRateShow 90  @generalRate 0.062  @generalRateShow 6  @goodRateStyle 135  @skuId 3100408  @score5Count 108  @score4Count 8  @poorRateStyle 6  @goodCount 116  @poorCount 5  @score1Count 5  @score3Count 4  @commentCount 129  @showCount 23  @generalCount 8  @endRowNumber 0  @score2Count 4
@productId 10448399587  @averageScore 5  @beginRowNumber 0  @goodRate 0.963  @poorRateShow 1  @generalRateStyle 4  @poorRate 0.013  @goodRateShow 97  @generalRate 0.024  @generalRateShow 2  @goodRateStyle 144  @skuId 10448399587  @score5Count 7506  @score4Count 515  @poorRateStyle 2  @goodCount 8021  @poorCount 113  @score1Count 113  @score3Count 147  @commentCount 8335  @showCount 1022  @generalCount 201  @endRowNumber 0  @score2Count 54
@productId 10295286891  @averageScore 5  @beginRowNumber 0  @goodRate 0.905  @poorRateShow 5  @generalRateStyle 6  @poorRate 0.053  @goodRateShow 91  @generalRate 0.042  @generalRateShow 4  @goodRateStyle 136  @skuId 10295286891  @score5Count 1822  @score4Count 142  @poorRateStyle 8  @goodCount 1964  @poorCount 116  @score1Count 116  @score3Count 61  @commentCount 2173  @showCount 252  @generalCount 93  @endRowNumber 0  @score2Count 32
@productId 10040366662  @averageScore 5  @beginRowNumber 0  @goodRate 0.939  @poorRateShow 2  @generalRateStyle 6  @poorRate 0.024  @goodRateShow 94  @generalRate 0.037  @generalRateShow 4  @goodRateStyle 140  @skuId 10040366662  @score5Count 485  @score4Count 20  @poorRateStyle 4  @goodCount 505  @poorCount 13  @score1Count 13  @score3Count 12  @commentCount 538  @showCount 89  @generalCount 20  @endRowNumber 0  @score2Count 8
@productId 10062697067  @averageScore 5  @beginRowNumber 0  @goodRate 0.879  @poorRateShow 8  @generalRateStyle 6  @poorRate 0.078  @goodRateShow 88  @generalRate 0.043  @generalRateShow 4  @goodRateStyle 132  @skuId 10062697067  @score5Count 188  @score4Count 12  @poorRateStyle 12  @goodCount 200  @poorCount 18  @score1Count 18  @score3Count 6  @commentCount 228  @showCount 10  @generalCount 10  @endRowNumber 0  @score2Count 4
@productId 2870951  @averageScore 5  @beginRowNumber 0  @goodRate 0.959  @poorRateShow 2  @generalRateStyle 4  @poorRate 0.016  @goodRateShow 95  @generalRate 0.025  @generalRateShow 3  @goodRateStyle 144  @skuId 2870951  @score5Count 659  @score4Count 41  @poorRateStyle 2  @goodCount 700  @poorCount 12  @score1Count 12  @score3Count 14  @commentCount 731  @showCount 83  @generalCount 19  @endRowNumber 0  @score2Count 5
@productId 1964844807  @averageScore 5  @beginRowNumber 0  @goodRate 1.0  @poorRateShow 0  @generalRateStyle 0  @poorRate 0.0  @goodRateShow 100  @generalRate 0.0  @generalRateShow 0  @goodRateStyle 150  @skuId 1964844807  @score5Count 42  @score4Count 2  @poorRateStyle 0  @goodCount 44  @poorCount 0  @score1Count 0  @score3Count 0  @commentCount 44  @showCount 20  @generalCount 0  @endRowNumber 0  @score2Count 0
@productId 10074681700  @averageScore 5  @beginRowNumber 0  @goodRate 0.965  @poorRateShow 2  @generalRateStyle 3  @poorRate 0.015  @goodRateShow 96  @generalRate 0.02  @generalRateShow 2  @goodRateStyle 145  @skuId 10074681700  @score5Count 366  @score4Count 16  @poorRateStyle 2  @goodCount 382  @poorCount 6  @score1Count 6  @score3Count 3  @commentCount 396  @showCount 50  @generalCount 8  @endRowNumber 0  @score2Count 5
@productId 1957392152  @averageScore 4  @beginRowNumber 0  @goodRate 0.838  @poorRateShow 8  @generalRateStyle 12  @poorRate 0.081  @goodRateShow 84  @generalRate 0.081  @generalRateShow 8  @goodRateStyle 126  @skuId 1957392152  @score5Count 39  @score4Count 2  @poorRateStyle 12  @goodCount 41  @poorCount 4  @score1Count 4  @score3Count 2  @commentCount 49  @showCount 3  @generalCount 4  @endRowNumber 0  @score2Count 2
@productId 10104226537  @averageScore 5  @beginRowNumber 0  @goodRate 0.893  @poorRateShow 5  @generalRateStyle 9  @poorRate 0.046  @goodRateShow 89  @generalRate 0.061  @generalRateShow 6  @goodRateStyle 134  @skuId 10104226537  @score5Count 1237  @score4Count 120  @poorRateStyle 7  @goodCount 1357  @poorCount 71  @score1Count 71  @score3Count 62  @commentCount 1521  @showCount 324  @generalCount 93  @endRowNumber 0  @score2Count 31
@productId 10416310098  @averageScore 5  @beginRowNumber 0  @goodRate 0.969  @poorRateShow 2  @generalRateStyle 2  @poorRate 0.021  @goodRateShow 97  @generalRate 0.01  @generalRateShow 1  @goodRateStyle 145  @skuId 10416310098  @score5Count 85  @score4Count 4  @poorRateStyle 3  @goodCount 89  @poorCount 2  @score1Count 2  @score3Count 0  @commentCount 92  @showCount 17  @generalCount 1  @endRowNumber 0  @score2Count 1
@productId 1745774784  @averageScore 5  @beginRowNumber 0  @goodRate 0.932  @poorRateShow 3  @generalRateStyle 5  @poorRate 0.032  @goodRateShow 93  @generalRate 0.036  @generalRateShow 4  @goodRateStyle 140  @skuId 1745774784  @score5Count 1490  @score4Count 112  @poorRateStyle 5  @goodCount 1602  @poorCount 56  @score1Count 56  @score3Count 39  @commentCount 1720  @showCount 164  @generalCount 62  @endRowNumber 0  @score2Count 23
@productId 10137515179  @averageScore 5  @beginRowNumber 0  @goodRate 0.937  @poorRateShow 4  @generalRateStyle 3  @poorRate 0.044  @goodRateShow 94  @generalRate 0.019  @generalRateShow 2  @goodRateStyle 140  @skuId 10137515179  @score5Count 908  @score4Count 57  @poorRateStyle 7  @goodCount 965  @poorCount 46  @score1Count 46  @score3Count 11  @commentCount 1031  @showCount 165  @generalCount 20  @endRowNumber 0  @score2Count 9
@productId 2760459  @averageScore 5  @beginRowNumber 0  @goodRate 0.909  @poorRateShow 4  @generalRateStyle 8  @poorRate 0.037  @goodRateShow 91  @generalRate 0.054  @generalRateShow 5  @goodRateStyle 136  @skuId 2760459  @score5Count 999  @score4Count 93  @poorRateStyle 6  @goodCount 1092  @poorCount 45  @score1Count 45  @score3Count 45  @commentCount 1203  @showCount 204  @generalCount 66  @endRowNumber 0  @score2Count 21
@productId 10398724039  @averageScore 5  @beginRowNumber 0  @goodRate 0.894  @poorRateShow 6  @generalRateStyle 6  @poorRate 0.063  @goodRateShow 90  @generalRate 0.043  @generalRateShow 4  @goodRateStyle 135  @skuId 10398724039  @score5Count 405  @score4Count 31  @poorRateStyle 9  @goodCount 436  @poorCount 31  @score1Count 31  @score3Count 15  @commentCount 488  @showCount 99  @generalCount 21  @endRowNumber 0  @score2Count 6
@productId 2562110  @averageScore 5  @beginRowNumber 0  @goodRate 1.0  @poorRateShow 0  @generalRateStyle 0  @poorRate 0.0  @goodRateShow 100  @generalRate 0.0  @generalRateShow 0  @goodRateStyle 150  @skuId 2562110  @score5Count 28  @score4Count 4  @poorRateStyle 0  @goodCount 32  @poorCount 0  @score1Count 0  @score3Count 0  @commentCount 32  @showCount 4  @generalCount 0  @endRowNumber 0  @score2Count 0
@productId 2914984  @averageScore 5  @beginRowNumber 0  @goodRate 0.951  @poorRateShow 3  @generalRateStyle 2  @poorRate 0.033  @goodRateShow 95  @generalRate 0.016  @generalRateShow 2  @goodRateStyle 143  @skuId 2914984  @score5Count 57  @score4Count 0  @poorRateStyle 5  @goodCount 57  @poorCount 2  @score1Count 2  @score3Count 0  @commentCount 60  @showCount 8  @generalCount 1  @endRowNumber 0  @score2Count 1
@productId 10213514645  @averageScore 5  @beginRowNumber 0  @goodRate 0.928  @poorRateShow 4  @generalRateStyle 6  @poorRate 0.035  @goodRateShow 92  @generalRate 0.037  @generalRateShow 4  @goodRateStyle 139  @skuId 10213514645  @score5Count 4063  @score4Count 256  @poorRateStyle 5  @goodCount 4319  @poorCount 165  @score1Count 165  @score3Count 118  @commentCount 4660  @showCount 620  @generalCount 176  @endRowNumber 0  @score2Count 58
@productId 2978615  @averageScore 5  @beginRowNumber 0  @goodRate 0.985  @poorRateShow 2  @generalRateStyle 0  @poorRate 0.015  @goodRateShow 98  @generalRate 0.0  @generalRateShow 0  @goodRateStyle 148  @skuId 2978615  @score5Count 130  @score4Count 0  @poorRateStyle 2  @goodCount 130  @poorCount 2  @score1Count 2  @score3Count 0  @commentCount 132  @showCount 24  @generalCount 0  @endRowNumber 0  @score2Count 0
@productId 1137831  @averageScore 5  @beginRowNumber 0  @goodRate 0.9  @poorRateShow 5  @generalRateStyle 8  @poorRate 0.047  @goodRateShow 90  @generalRate 0.053  @generalRateShow 5  @goodRateStyle 135  @skuId 1137831  @score5Count 25982  @score4Count 2333  @poorRateStyle 7  @goodCount 28315  @poorCount 1484  @score1Count 1484  @score3Count 1145  @commentCount 31471  @showCount 2752  @generalCount 1672  @endRowNumber 0  @score2Count 527
@productId 10459380168  @averageScore 4  @beginRowNumber 0  @goodRate 0.865  @poorRateShow 9  @generalRateStyle 6  @poorRate 0.092  @goodRateShow 87  @generalRate 0.043  @generalRateShow 4  @goodRateStyle 130  @skuId 10459380168  @score5Count 152  @score4Count 7  @poorRateStyle 14  @goodCount 159  @poorCount 17  @score1Count 17  @score3Count 4  @commentCount 184  @showCount 29  @generalCount 8  @endRowNumber 0  @score2Count 4
@productId 10493538595  @averageScore 5  @beginRowNumber 0  @goodRate 0.946  @poorRateShow 1  @generalRateStyle 6  @poorRate 0.013  @goodRateShow 95  @generalRate 0.041  @generalRateShow 4  @goodRateStyle 142  @skuId 10493538595  @score5Count 66  @score4Count 3  @poorRateStyle 2  @goodCount 69  @poorCount 1  @score1Count 1  @score3Count 2  @commentCount 73  @showCount 16  @generalCount 3  @endRowNumber 0  @score2Count 1
@productId 1520255249  @averageScore 5  @beginRowNumber 0  @goodRate 0.932  @poorRateShow 5  @generalRateStyle 3  @poorRate 0.049  @goodRateShow 93  @generalRate 0.019  @generalRateShow 2  @goodRateStyle 140  @skuId 1520255249  @score5Count 396  @score4Count 38  @poorRateStyle 7  @goodCount 434  @poorCount 23  @score1Count 23  @score3Count 7  @commentCount 466  @showCount 41  @generalCount 9  @endRowNumber 0  @score2Count 2
@productId 2798369  @averageScore 5  @beginRowNumber 0  @goodRate 0.938  @poorRateShow 3  @generalRateStyle 4  @poorRate 0.033  @goodRateShow 94  @generalRate 0.029  @generalRateShow 3  @goodRateStyle 141  @skuId 2798369  @score5Count 206  @score4Count 18  @poorRateStyle 5  @goodCount 224  @poorCount 8  @score1Count 8  @score3Count 4  @commentCount 239  @showCount 54  @generalCount 7  @endRowNumber 0  @score2Count 3
@productId 2730336  @averageScore 5  @beginRowNumber 0  @goodRate 0.936  @poorRateShow 3  @generalRateStyle 6  @poorRate 0.027  @goodRateShow 93  @generalRate 0.037  @generalRateShow 4  @goodRateStyle 140  @skuId 2730336  @score5Count 447  @score4Count 27  @poorRateStyle 4  @goodCount 474  @poorCount 14  @score1Count 14  @score3Count 14  @commentCount 507  @showCount 178  @generalCount 19  @endRowNumber 0  @score2Count 5
@productId 10126006538  @averageScore 5  @beginRowNumber 0  @goodRate 0.91  @poorRateShow 6  @generalRateStyle 5  @poorRate 0.056  @goodRateShow 91  @generalRate 0.034  @generalRateShow 3  @goodRateStyle 137  @skuId 10126006538  @score5Count 194  @score4Count 15  @poorRateStyle 8  @goodCount 209  @poorCount 13  @score1Count 13  @score3Count 7  @commentCount 230  @showCount 24  @generalCount 8  @endRowNumber 0  @score2Count 1
@productId 10112628590  @averageScore 5  @beginRowNumber 0  @goodRate 0.908  @poorRateShow 5  @generalRateStyle 6  @poorRate 0.05  @goodRateShow 91  @generalRate 0.042  @generalRateShow 4  @goodRateStyle 136  @skuId 10112628590  @score5Count 2607  @score4Count 131  @poorRateStyle 8  @goodCount 2738  @poorCount 153  @score1Count 153  @score3Count 90  @commentCount 3020  @showCount 330  @generalCount 129  @endRowNumber 0  @score2Count 39
@productId 10311451426  @averageScore 5  @beginRowNumber 0  @goodRate 0.939  @poorRateShow 2  @generalRateStyle 6  @poorRate 0.019  @goodRateShow 94  @generalRate 0.042  @generalRateShow 4  @goodRateStyle 141  @skuId 10311451426  @score5Count 626  @score4Count 61  @poorRateStyle 3  @goodCount 687  @poorCount 14  @score1Count 14  @score3Count 21  @commentCount 732  @showCount 105  @generalCount 31  @endRowNumber 0  @score2Count 10
@productId 10126373138  @averageScore 5  @beginRowNumber 0  @goodRate 0.976  @poorRateShow 1  @generalRateStyle 2  @poorRate 0.008  @goodRateShow 97  @generalRate 0.016  @generalRateShow 2  @goodRateStyle 147  @skuId 10126373138  @score5Count 6058  @score4Count 227  @poorRateStyle 1  @goodCount 6285  @poorCount 57  @score1Count 57  @score3Count 87  @commentCount 6451  @showCount 678  @generalCount 109  @endRowNumber 0  @score2Count 22
@productId 10138942694  @averageScore 5  @beginRowNumber 0  @goodRate 0.924  @poorRateShow 4  @generalRateStyle 6  @poorRate 0.038  @goodRateShow 92  @generalRate 0.038  @generalRateShow 4  @goodRateStyle 138  @skuId 10138942694  @score5Count 589  @score4Count 29  @poorRateStyle 6  @goodCount 618  @poorCount 26  @score1Count 26  @score3Count 13  @commentCount 670  @showCount 104  @generalCount 26  @endRowNumber 0  @score2Count 13
@productId 10417752533  @averageScore 5  @beginRowNumber 0  @goodRate 0.951  @poorRateShow 1  @generalRateStyle 5  @poorRate 0.014  @goodRateShow 95  @generalRate 0.035  @generalRateShow 4  @goodRateStyle 143  @skuId 10417752533  @score5Count 126  @score4Count 6  @poorRateStyle 2  @goodCount 132  @poorCount 2  @score1Count 2  @score3Count 4  @commentCount 139  @showCount 31  @generalCount 5  @endRowNumber 0  @score2Count 1
@productId 10423977684  @averageScore 5  @beginRowNumber 0  @goodRate 0.925  @poorRateShow 4  @generalRateStyle 5  @poorRate 0.04  @goodRateShow 92  @generalRate 0.035  @generalRateShow 4  @goodRateStyle 139  @skuId 10423977684  @score5Count 182  @score4Count 1  @poorRateStyle 6  @goodCount 183  @poorCount 8  @score1Count 8  @score3Count 4  @commentCount 198  @showCount 7  @generalCount 7  @endRowNumber 0  @score2Count 3
@productId 2288566  @averageScore 5  @beginRowNumber 0  @goodRate 0.953  @poorRateShow 2  @generalRateStyle 5  @poorRate 0.015  @goodRateShow 95  @generalRate 0.032  @generalRateShow 3  @goodRateStyle 143  @skuId 2288566  @score5Count 1829  @score4Count 160  @poorRateStyle 2  @goodCount 1989  @poorCount 33  @score1Count 33  @score3Count 53  @commentCount 2089  @showCount 458  @generalCount 67  @endRowNumber 0  @score2Count 14
@productId 10398728287  @averageScore 5  @beginRowNumber 0  @goodRate 0.972  @poorRateShow 1  @generalRateStyle 3  @poorRate 0.008  @goodRateShow 97  @generalRate 0.02  @generalRateShow 2  @goodRateStyle 146  @skuId 10398728287  @score5Count 313  @score4Count 15  @poorRateStyle 1  @goodCount 328  @poorCount 3  @score1Count 3  @score3Count 4  @commentCount 338  @showCount 107  @generalCount 7  @endRowNumber 0  @score2Count 3
@productId 10023551880  @averageScore 5  @beginRowNumber 0  @goodRate 0.969  @poorRateShow 2  @generalRateStyle 2  @poorRate 0.015  @goodRateShow 96  @generalRate 0.016  @generalRateShow 2  @goodRateStyle 146  @skuId 10023551880  @score5Count 4760  @score4Count 179  @poorRateStyle 2  @goodCount 4939  @poorCount 77  @score1Count 77  @score3Count 64  @commentCount 5100  @showCount 295  @generalCount 84  @endRowNumber 0  @score2Count 20
@productId 1444971353  @averageScore 5  @beginRowNumber 0  @goodRate 0.932  @poorRateShow 3  @generalRateStyle 5  @poorRate 0.033  @goodRateShow 93  @generalRate 0.035  @generalRateShow 4  @goodRateStyle 140  @skuId 1444971353  @score5Count 10401  @score4Count 771  @poorRateStyle 5  @goodCount 11172  @poorCount 401  @score1Count 401  @score3Count 291  @commentCount 12004  @showCount 1436  @generalCount 431  @endRowNumber 0  @score2Count 140
@productId 1965678388  @averageScore 5  @beginRowNumber 0  @goodRate 1.0  @poorRateShow 0  @generalRateStyle 0  @poorRate 0.0  @goodRateShow 100  @generalRate 0.0  @generalRateShow 0  @goodRateStyle 150  @skuId 1965678388  @score5Count 23  @score4Count 0  @poorRateStyle 0  @goodCount 23  @poorCount 0  @score1Count 0  @score3Count 0  @commentCount 23  @showCount 2  @generalCount 0  @endRowNumber 0  @score2Count 0
@productId 10104302933  @averageScore 5  @beginRowNumber 0  @goodRate 0.9  @poorRateShow 5  @generalRateStyle 8  @poorRate 0.05  @goodRateShow 90  @generalRate 0.05  @generalRateShow 5  @goodRateStyle 134  @skuId 10104302933  @score5Count 221  @score4Count 12  @poorRateStyle 8  @goodCount 233  @poorCount 13  @score1Count 13  @score3Count 9  @commentCount 259  @showCount 31  @generalCount 13  @endRowNumber 0  @score2Count 4
@productId 2469265  @averageScore 5  @beginRowNumber 0  @goodRate 0.959  @poorRateShow 2  @generalRateStyle 3  @poorRate 0.018  @goodRateShow 96  @generalRate 0.023  @generalRateShow 2  @goodRateStyle 144  @skuId 2469265  @score5Count 791  @score4Count 34  @poorRateStyle 3  @goodCount 825  @poorCount 16  @score1Count 16  @score3Count 15  @commentCount 861  @showCount 142  @generalCount 20  @endRowNumber 0  @score2Count 5
@productId 10454799679  @averageScore 5  @beginRowNumber 0  @goodRate 0.948  @poorRateShow 1  @generalRateStyle 6  @poorRate 0.011  @goodRateShow 95  @generalRate 0.041  @generalRateShow 4  @goodRateStyle 142  @skuId 10454799679  @score5Count 152  @score4Count 7  @poorRateStyle 2  @goodCount 159  @poorCount 2  @score1Count 2  @score3Count 5  @commentCount 168  @showCount 19  @generalCount 7  @endRowNumber 0  @score2Count 2
@productId 10443348671  @averageScore 5  @beginRowNumber 0  @goodRate 0.883  @poorRateShow 7  @generalRateStyle 7  @poorRate 0.07  @goodRateShow 88  @generalRate 0.047  @generalRateShow 5  @goodRateStyle 132  @skuId 10443348671  @score5Count 426  @score4Count 23  @poorRateStyle 11  @goodCount 449  @poorCount 36  @score1Count 36  @score3Count 15  @commentCount 509  @showCount 52  @generalCount 24  @endRowNumber 0  @score2Count 9
@productId 10175612400  @averageScore 5  @beginRowNumber 0  @goodRate 0.942  @poorRateShow 3  @generalRateStyle 5  @poorRate 0.027  @goodRateShow 94  @generalRate 0.031  @generalRateShow 3  @goodRateStyle 141  @skuId 10175612400  @score5Count 2319  @score4Count 136  @poorRateStyle 4  @goodCount 2455  @poorCount 73  @score1Count 73  @score3Count 54  @commentCount 2611  @showCount 319  @generalCount 83  @endRowNumber 0  @score2Count 29
@productId 1961551144  @averageScore 5  @beginRowNumber 0  @goodRate 0.952  @poorRateShow 3  @generalRateStyle 3  @poorRate 0.029  @goodRateShow 95  @generalRate 0.019  @generalRateShow 2  @goodRateStyle 143  @skuId 1961551144  @score5Count 96  @score4Count 1  @poorRateStyle 4  @goodCount 97  @poorCount 3  @score1Count 3  @score3Count 2  @commentCount 102  @showCount 52  @generalCount 2  @endRowNumber 0  @score2Count 0
@productId 1022456996  @averageScore 5  @beginRowNumber 0  @goodRate 0.964  @poorRateShow 1  @generalRateStyle 4  @poorRate 0.012  @goodRateShow 97  @generalRate 0.024  @generalRateShow 2  @goodRateStyle 144  @skuId 1022456996  @score5Count 20155  @score4Count 2733  @poorRateStyle 2  @goodCount 22888  @poorCount 285  @score1Count 285  @score3Count 453  @commentCount 23749  @showCount 826  @generalCount 576  @endRowNumber 0  @score2Count 123
@productId 10421956249  @averageScore 5  @beginRowNumber 0  @goodRate 0.983  @poorRateShow 1  @generalRateStyle 1  @poorRate 0.01  @goodRateShow 98  @generalRate 0.007  @generalRateShow 1  @goodRateStyle 147  @skuId 10421956249  @score5Count 267  @score4Count 4  @poorRateStyle 2  @goodCount 271  @poorCount 3  @score1Count 3  @score3Count 2  @commentCount 276  @showCount 28  @generalCount 2  @endRowNumber 0  @score2Count 0
@productId 10355346772  @averageScore 5  @beginRowNumber 0  @goodRate 0.936  @poorRateShow 3  @generalRateStyle 5  @poorRate 0.03  @goodRateShow 94  @generalRate 0.034  @generalRateShow 3  @goodRateStyle 140  @skuId 10355346772  @score5Count 433  @score4Count 25  @poorRateStyle 5  @goodCount 458  @poorCount 15  @score1Count 15  @score3Count 10  @commentCount 490  @showCount 60  @generalCount 17  @endRowNumber 0  @score2Count 7
@productId 10030250529  @averageScore 5  @beginRowNumber 0  @goodRate 0.954  @poorRateShow 1  @generalRateStyle 5  @poorRate 0.013  @goodRateShow 96  @generalRate 0.033  @generalRateShow 3  @goodRateStyle 143  @skuId 10030250529  @score5Count 8563  @score4Count 447  @poorRateStyle 2  @goodCount 9010  @poorCount 128  @score1Count 128  @score3Count 236  @commentCount 9451  @showCount 948  @generalCount 313  @endRowNumber 0  @score2Count 77
@productId 10372506245  @averageScore 5  @beginRowNumber 0  @goodRate 0.965  @poorRateShow 2  @generalRateStyle 3  @poorRate 0.017  @goodRateShow 96  @generalRate 0.018  @generalRateShow 2  @goodRateStyle 144  @skuId 10372506245  @score5Count 529  @score4Count 37  @poorRateStyle 3  @goodCount 566  @poorCount 10  @score1Count 10  @score3Count 8  @commentCount 587  @showCount 102  @generalCount 11  @endRowNumber 0  @score2Count 3
@productId 2484205  @averageScore 5  @beginRowNumber 0  @goodRate 0.922  @poorRateShow 3  @generalRateStyle 7  @poorRate 0.034  @goodRateShow 93  @generalRate 0.044  @generalRateShow 4  @goodRateStyle 138  @skuId 2484205  @score5Count 13122  @score4Count 1113  @poorRateStyle 5  @goodCount 14235  @poorCount 526  @score1Count 526  @score3Count 499  @commentCount 15453  @showCount 2007  @generalCount 692  @endRowNumber 0  @score2Count 193
@productId 10468436737  @averageScore 5  @beginRowNumber 0  @goodRate 0.9  @poorRateShow 6  @generalRateStyle 7  @poorRate 0.056  @goodRateShow 90  @generalRate 0.044  @generalRateShow 4  @goodRateStyle 135  @skuId 10468436737  @score5Count 79  @score4Count 1  @poorRateStyle 8  @goodCount 80  @poorCount 5  @score1Count 5  @score3Count 3  @commentCount 89  @showCount 10  @generalCount 4  @endRowNumber 0  @score2Count 1
